,Date,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,state
131,2016-10-01,53029,Island,419000.0,,,450,,,71.0,,,124,,,0,,,104,,,0,,,205.1136363636364,,,2054.0,,,605331.5107632094,,,450,,,,,,0,wa
132,2016-10-01,53031,Jefferson,439000.0,,,215,,,83.0,,,48,,,0,,,40,,,0,,,213.3138969873664,,,1894.0,,,507720.1538461539,,,215,,,,,,0,wa
133,2016-10-01,53033,King,559000.0,,,3221,,,31.0,,,2368,,,76,,,1192,,,0,,,276.984126984127,,,2132.0,,,893750.5457070707,,,3221,,,0.0,,,0,wa
134,2016-10-01,53035,Kitsap,364900.0,,,775,,,54.0,,,340,,,8,,,244,,,0,,,172.66260162601623,,,2078.0,,,503725.4731653888,,,775,,,,,,0,wa
135,2016-10-01,53037,Kittitas,399000.0,,,237,,,81.0,,,56,,,0,,,48,,,0,,,197.739736346516,,,2121.0,,,615349.9221789883,,,237,,,,,,0,wa
136,2016-10-01,53039,Klickitat,379900.0,,,94,,,131.0,,,12,,,0,,,20,,,2,,,165.6398104265403,,,2224.0,,,489147.36842105264,,,96,,,0.0212765957446808,,,0,wa
137,2016-10-01,53041,Lewis,219500.0,,,316,,,85.0,,,64,,,0,,,68,,,1,,,129.8181818181818,,,1740.0,,,285811.21165644174,,,317,,,0.0031645569620253,,,0,wa
138,2016-10-01,53043,Lincoln,190000.0,,,85,,,101.0,,,12,,,0,,,12,,,20,,,90.42857142857144,,,2000.0,,,255719.5340909091,,,105,,,0.2352941176470588,,,0,wa
139,2016-10-01,53045,Mason,239000.0,,,423,,,94.0,,,96,,,4,,,92,,,0,,,146.68367346938774,,,1646.0,,,307995.74672489084,,,423,,,,,,0,wa
140,2016-10-01,53047,Okanogan,279900.0,,,301,,,146.0,,,20,,,0,,,24,,,0,,,173.6881005173688,,,1638.0,,,355775.3758169935,,,301,,,,,,0,wa
141,2016-10-01,53049,Pacific,224000.0,,,196,,,121.0,,,24,,,0,,,24,,,1,,,144.909793814433,,,1460.0,,,258708.78048780488,,,197,,,0.0051020408163265,,,0,wa
142,2016-10-01,53051,Pend Oreille,239900.0,,,164,,,122.0,,,12,,,0,,,16,,,30,,,145.48611111111111,,,1710.0,,,375978.46060606063,,,194,,,0.1829268292682926,,,0,wa
143,2016-10-01,53053,Pierce,315000.0,,,2221,,,50.0,,,924,,,56,,,816,,,0,,,162.12976022566997,,,2094.0,,,423627.8488957768,,,2221,,,,,,0,wa
144,2016-10-01,53055,San Juan,695000.0,,,295,,,177.0,,,16,,,0,,,24,,,0,,,334.53237410071944,,,2075.0,,,1134703.6511627906,,,295,,,,,,0,wa
145,2016-10-01,53057,Skagit,349900.0,,,493,,,66.0,,,164,,,4,,,156,,,0,,,183.9464882943144,,,1900.0,,,485874.99820143887,,,493,,,,,,0,wa
146,2016-10-01,53059,Skamania,375000.0,,,26,,,79.0,,,4,,,0,,,4,,,2,,,172.7509778357236,,,2242.0,,,435653.7037037037,,,28,,,0.0769230769230769,,,0,wa
147,2016-10-01,53061,Snohomish,399995.0,,,1412,,,36.0,,,820,,,20,,,600,,,1,,,207.38636363636363,,,2000.0,,,484705.6664733179,,,1413,,,0.000708215297450425,,,0,wa
148,2016-10-01,53063,Spokane,249900.0,,,1792,,,52.0,,,656,,,32,,,516,,,1518,,,106.48148148148148,,,2386.0,,,313610.30900798173,,,3310,,,0.8470982142857143,,,0,wa
149,2016-10-01,53065,Stevens,230000.0,,,416,,,119.0,,,52,,,0,,,48,,,32,,,123.47472399767577,,,2080.0,,,321988.4806034483,,,448,,,0.0769230769230769,,,0,wa
150,2016-10-01,53067,Thurston,300000.0,,,790,,,57.0,,,272,,,24,,,308,,,0,,,148.61960368011324,,,2083.0,,,360828.4391061452,,,790,,,,,,0,wa
151,2016-10-01,53069,Wahkiakum,250000.0,,,33,,,67.0,,,4,,,0,,,8,,,0,,,125.32523850823938,,,1932.0,,,287857.8947368421,,,33,,,0.0,,,0,wa
152,2016-10-01,53071,Walla Walla,255000.0,,,226,,,65.0,,,72,,,0,,,40,,,1,,,137.77955271565494,,,2045.0,,,333022.2924901186,,,227,,,0.0044247787610619,,,0,wa
153,2016-10-01,53073,Whatcom,389000.0,,,794,,,72.0,,,240,,,4,,,204,,,0,,,198.54132901134523,,,1933.0,,,527272.8791946309,,,794,,,,,,0,wa
154,2016-10-01,53075,Whitman,189500.0,,,154,,,99.0,,,32,,,0,,,24,,,6,,,104.06976744186046,,,1856.0,,,213610.1385542169,,,160,,,0.0389610389610389,,,0,wa
155,2016-10-01,53077,Yakima,234900.0,,,447,,,67.0,,,152,,,8,,,104,,,268,,,116.4568345323741,,,2018.0,,,273896.41164241167,,,715,,,0.5995525727069351,,,0,wa
156,2016-11-01,53001,Adams,149000.0,,,35,,,102.5,,,4,,,0,,,0,,,1,,,98.60896445131377,,,1706.0,,,162886.37763157894,,,36,,,0.0285714285714285,,,0,wa
157,2016-11-01,53003,Asotin,199900.0,,,102,,,77.5,,,16,,,0,,,12,,,0,,,105.10937073437074,,,2119.5,,,249251.9877675841,,,102,,,,,,0,wa
158,2016-11-01,53005,Benton,299450.0,,,557,,,55.0,,,176,,,24,,,144,,,1,,,135.5738689719936,,,2226.5,,,337329.0824818897,,,558,,,0.0017953321364452,,,0,wa
159,2016-11-01,53007,Chelan,387000.0,,,350,,,101.5,,,52,,,0,,,52,,,4,,,195.68815331010447,,,1997.5,,,544096.6246316991,,,354,,,0.0114285714285714,,,0,wa
160,2016-11-01,53009,Clallam,309500.0,,,470,,,94.0,,,64,,,0,,,40,,,0,,,163.33299157100222,,,1900.0,,,406254.2860764996,,,470,,,,,,0,wa
161,2016-11-01,53011,Clark,399900.0,,,1369,,,58.5,,,528,,,44,,,376,,,81,,,174.81279343885575,,,2361.5,,,490405.4644527859,,,1450,,,0.0591672753834916,,,0,wa
162,2016-11-01,53013,Columbia,144900.0,,,52,,,175.5,,,8,,,0,,,4,,,0,,,73.2795008729588,,,1936.5,,,181703.82938311688,,,52,,,,,,0,wa
163,2016-11-01,53015,Cowlitz,259900.0,,,306,,,81.0,,,68,,,4,,,64,,,6,,,131.03775863391525,,,1914.5,,,425472.6480545664,,,312,,,0.0196078431372549,,,0,wa
164,2016-11-01,53017,Douglas,309450.0,,,94,,,61.0,,,16,,,0,,,16,,,2,,,157.86408039713308,,,2114.0,,,407679.3043168669,,,96,,,0.0212765957446808,,,0,wa
165,2016-11-01,53019,Ferry,166500.0,,,105,,,194.0,,,4,,,0,,,4,,,1,,,110.2450477110762,,,1632.0,,,206331.04290569245,,,106,,,0.0095238095238095,,,0,wa
166,2016-11-01,53021,Franklin,259900.0,,,166,,,54.5,,,52,,,12,,,40,,,0,,,126.0806313057721,,,2215.5,,,298150.2061491936,,,166,,,0.0,,,0,wa
167,2016-11-01,53023,Garfield,149350.0,,,20,,,134.5,,,0,,,0,,,4,,,0,,,66.10576923076923,,,2316.0,,,174755.71770334928,,,20,,,,,,0,wa
168,2016-11-01,53025,Grant,221450.0,,,305,,,105.0,,,40,,,0,,,36,,,0,,,122.33270859875348,,,1782.0,,,263304.7426437556,,,305,,,,,,0,wa
169,2016-11-01,53027,Grays Harbor,174999.5,,,422,,,112.0,,,68,,,0,,,72,,,0,,,118.43072322825844,,,1530.0,,,212289.07623040216,,,422,,,,,,0,wa
170,2016-11-01,53029,Island,399950.0,,,385,,,78.0,,,76,,,4,,,88,,,0,,,200.5767698044462,,,2056.0,,,582639.174731326,,,385,,,,,,0,wa
171,2016-11-01,53031,Jefferson,459000.0,,,218,,,66.0,,,20,,,0,,,16,,,0,,,232.6380208378233,,,1893.0,,,524373.9911932773,,,218,,,,,,0,wa
172,2016-11-01,53033,King,550000.0,,,2496,,,43.5,,,1236,,,76,,,644,,,0,,,272.1928995450223,,,2165.0,,,921877.9504330178,,,2496,,,0.0,,,0,wa
173,2016-11-01,53035,Kitsap,359975.0,,,665,,,55.0,,,304,,,16,,,164,,,0,,,173.02018273196217,,,2107.0,,,512229.4681653664,,,665,,,,,,0,wa
174,2016-11-01,53037,Kittitas,394975.0,,,216,,,96.0,,,36,,,4,,,28,,,0,,,195.85095449721533,,,2084.0,,,611740.1417095056,,,216,,,,,,0,wa
175,2016-11-01,53039,Klickitat,395000.0,,,81,,,143.0,,,12,,,0,,,4,,,1,,,165.52550012167748,,,2500.0,,,538458.4925066119,,,82,,,0.0123456790123456,,,0,wa
176,2016-11-01,53041,Lewis,199999.0,,,276,,,93.0,,,80,,,0,,,44,,,1,,,127.18791577594068,,,1686.0,,,292799.6996816508,,,277,,,0.0036231884057971,,,0,wa
177,2016-11-01,53043,Lincoln,189500.0,,,80,,,98.0,,,8,,,0,,,16,,,16,,,89.28255655927732,,,1873.0,,,243631.6646586345,,,96,,,0.2,,,0,wa
178,2016-11-01,53045,Mason,239000.0,,,383,,,101.0,,,68,,,4,,,68,,,0,,,145.0212353116774,,,1681.0,,,301847.71875,,,383,,,,,,0,wa
179,2016-11-01,53047,Okanogan,276500.0,,,266,,,174.5,,,16,,,0,,,8,,,0,,,172.72727272727272,,,1623.5,,,364400.0978260869,,,266,,,,,,0,wa
180,2016-11-01,53049,Pacific,216750.0,,,178,,,129.5,,,24,,,0,,,16,,,1,,,144.2939773669866,,,1456.0,,,258110.12087462365,,,179,,,0.0056179775280898,,,0,wa
181,2016-11-01,53051,Pend Oreille,240750.0,,,145,,,135.0,,,16,,,0,,,12,,,23,,,139.66666666666666,,,1728.0,,,345946.1060810811,,,168,,,0.1586206896551724,,,0,wa
182,2016-11-01,53053,Pierce,312475.0,,,1903,,,55.0,,,624,,,24,,,540,,,0,,,163.8770020056818,,,2054.0,,,426123.7357543136,,,1903,,,,,,0,wa
183,2016-11-01,53055,San Juan,697000.0,,,267,,,202.0,,,20,,,0,,,16,,,0,,,340.55571653721387,,,2008.0,,,1161260.619347843,,,267,,,,,,0,wa
184,2016-11-01,53057,Skagit,349000.0,,,439,,,78.0,,,100,,,4,,,60,,,0,,,182.43352581623765,,,1933.5,,,499616.8556819289,,,439,,,,,,0,wa
185,2016-11-01,53059,Skamania,384900.0,,,24,,,98.5,,,4,,,0,,,0,,,2,,,159.4228618412653,,,2252.0,,,413892.7692307693,,,26,,,0.0833333333333333,,,0,wa
186,2016-11-01,53061,Snohomish,409975.0,,,1131,,,42.5,,,508,,,28,,,276,,,0,,,206.46317066771613,,,2043.0,,,494355.93750405696,,,1131,,,,,,0,wa
187,2016-11-01,53063,Spokane,249900.0,,,1559,,,57.5,,,548,,,32,,,428,,,1340,,,107.70204368298184,,,2346.0,,,311654.20490871015,,,2899,,,0.8595253367543297,,,0,wa
188,2016-11-01,53065,Stevens,242500.0,,,372,,,137.0,,,36,,,4,,,12,,,29,,,124.19724770642202,,,2119.0,,,325068.98124156543,,,401,,,0.0779569892473118,,,0,wa
189,2016-11-01,53067,Thurston,299950.0,,,681,,,66.5,,,200,,,20,,,180,,,0,,,149.19414413130085,,,2067.0,,,360376.50123485154,,,681,,,,,,0,wa
190,2016-11-01,53069,Wahkiakum,294000.0,,,31,,,69.0,,,4,,,0,,,4,,,0,,,127.07438396000204,,,2048.0,,,292220.1426024955,,,31,,,0.0,,,0,wa
191,2016-11-01,53071,Walla Walla,259450.0,,,206,,,83.0,,,40,,,4,,,36,,,0,,,137.7972798419573,,,2086.0,,,330809.6123677023,,,206,,,,,,0,wa
192,2016-11-01,53073,Whatcom,397000.0,,,663,,,83.5,,,156,,,4,,,104,,,0,,,198.35719009826155,,,1961.0,,,541105.947291791,,,663,,,,,,0,wa
193,2016-11-01,53075,Whitman,189700.0,,,132,,,107.0,,,20,,,0,,,8,,,8,,,106.31648936170212,,,1947.0,,,218111.9961038961,,,140,,,0.0606060606060606,,,0,wa
194,2016-11-01,53077,Yakima,231475.0,,,412,,,80.0,,,108,,,0,,,84,,,222,,,116.78304313360414,,,2035.0,,,284989.07855917665,,,634,,,0.5388349514563107,,,0,wa
195,2016-12-01,53001,Adams,149000.0,,,35,,,129.0,,,4,,,0,,,4,,,1,,,98.71031746031746,,,1706.0,,,163347.32432432432,,,36,,,0.0285714285714285,,,0,wa
196,2016-12-01,53003,Asotin,205000.0,,,89,,,78.0,,,8,,,0,,,4,,,0,,,107.35735735735736,,,2175.0,,,253160.2272727273,,,89,,,,,,0,wa
197,2016-12-01,53005,Benton,299900.0,,,512,,,62.0,,,124,,,12,,,68,,,1,,,138.45350052246604,,,2214.0,,,337469.72869565216,,,513,,,0.001953125,,,0,wa
198,2016-12-01,53007,Chelan,379000.0,,,289,,,118.0,,,36,,,0,,,12,,,5,,,193.2258064516129,,,1986.0,,,537083.0171821306,,,294,,,0.0173010380622837,,,0,wa
199,2016-12-01,53009,Clallam,322500.0,,,396,,,107.0,,,36,,,0,,,28,,,0,,,162.50636780438106,,,1976.0,,,412695.2725118484,,,396,,,,,,0,wa
200,2016-12-01,53011,Clark,404900.0,,,1177,,,73.0,,,336,,,32,,,172,,,77,,,176.03773584905662,,,2362.0,,,495625.3174468085,,,1254,,,0.0654205607476635,,,0,wa
201,2016-12-01,53013,Columbia,139900.0,,,52,,,192.0,,,4,,,0,,,4,,,0,,,74.17582417582418,,,1873.0,,,177121.11320754717,,,52,,,,,,0,wa
202,2016-12-01,53015,Cowlitz,249900.0,,,279,,,95.0,,,68,,,8,,,28,,,6,,,129.7071129707113,,,1848.0,,,452479.6891891892,,,285,,,0.021505376344086,,,0,wa
203,2016-12-01,53017,Douglas,309000.0,,,87,,,82.0,,,20,,,0,,,12,,,1,,,160.11804384485666,,,2104.0,,,402546.87096774194,,,88,,,0.0114942528735632,,,0,wa
204,2016-12-01,53019,Ferry,168000.0,,,97,,,217.0,,,0,,,0,,,0,,,1,,,106.51950718685832,,,1670.0,,,207465.81632653065,,,98,,,0.0103092783505154,,,0,wa
205,2016-12-01,53021,Franklin,264431.0,,,146,,,63.0,,,44,,,0,,,16,,,0,,,129.59818902093946,,,2232.0,,,310851.7012195122,,,146,,,0.0,,,0,wa
206,2016-12-01,53023,Garfield,129900.0,,,21,,,135.0,,,4,,,0,,,4,,,0,,,55.71847507331378,,,2316.0,,,162274.95238095237,,,21,,,,,,0,wa
207,2016-12-01,53025,Grant,219000.0,,,282,,,114.0,,,36,,,0,,,32,,,0,,,121.02366538249862,,,1779.0,,,253965.7971530249,,,282,,,,,,0,wa
208,2016-12-01,53027,Grays Harbor,169900.0,,,385,,,121.0,,,52,,,12,,,44,,,0,,,118.30357142857144,,,1500.0,,,212353.06403940887,,,385,,,,,,0,wa
209,2016-12-01,53029,Island,394000.0,,,347,,,94.0,,,72,,,0,,,56,,,0,,,199.8377501352082,,,2015.0,,,579363.5573770492,,,347,,,,,,0,wa
210,2016-12-01,53031,Jefferson,459000.0,,,189,,,74.0,,,16,,,0,,,16,,,0,,,234.2582710779082,,,1892.0,,,519239.58371040726,,,189,,,,,,0,wa
211,2016-12-01,53033,King,550000.0,,,1886,,,50.0,,,912,,,60,,,352,,,1,,,269.9287847461521,,,2148.0,,,989083.9648521218,,,1887,,,0.0005302226935312832,,,0,wa
212,2016-12-01,53035,Kitsap,350000.0,,,611,,,64.0,,,148,,,12,,,136,,,0,,,169.1407307171854,,,2092.0,,,488304.08912386704,,,611,,,,,,0,wa
213,2016-12-01,53037,Kittitas,409000.0,,,178,,,105.0,,,24,,,4,,,16,,,0,,,197.1326164874552,,,2171.0,,,605630.7393617021,,,178,,,,,,0,wa
214,2016-12-01,53039,Klickitat,399000.0,,,74,,,172.0,,,4,,,0,,,4,,,2,,,167.65873015873015,,,2224.0,,,566122.6666666666,,,76,,,0.027027027027027,,,0,wa
215,2016-12-01,53041,Lewis,199999.0,,,244,,,108.0,,,52,,,4,,,36,,,1,,,124.68030690537084,,,1676.0,,,289304.5283018868,,,245,,,0.0040983606557377,,,0,wa
216,2016-12-01,53043,Lincoln,189500.0,,,79,,,108.0,,,12,,,0,,,12,,,14,,,91.66666666666669,,,1995.0,,,230893.79268292684,,,93,,,0.1772151898734177,,,0,wa
217,2016-12-01,53045,Mason,225000.0,,,328,,,116.0,,,40,,,4,,,44,,,0,,,142.4252953439889,,,1664.0,,,283063.5239520958,,,328,,,,,,0,wa
218,2016-12-01,53047,Okanogan,265000.0,,,231,,,202.0,,,16,,,0,,,12,,,0,,,170.47058823529412,,,1584.0,,,366384.79574468086,,,231,,,,,,0,wa
219,2016-12-01,53049,Pacific,214500.0,,,159,,,137.0,,,16,,,0,,,8,,,1,,,144.909793814433,,,1508.0,,,252713.87283236996,,,160,,,0.0062893081761006,,,0,wa
220,2016-12-01,53051,Pend Oreille,219900.0,,,125,,,138.0,,,8,,,0,,,4,,,15,,,136.1566484517304,,,1502.0,,,322375.390625,,,140,,,0.12,,,0,wa
221,2016-12-01,53053,Pierce,324999.0,,,1564,,,59.0,,,616,,,28,,,332,,,0,,,164.70541176470587,,,2086.0,,,430432.6015118791,,,1564,,,,,,0,wa
222,2016-12-01,53055,San Juan,729000.0,,,235,,,225.0,,,16,,,0,,,8,,,0,,,351.80817610062894,,,2031.0,,,1296670.6825396826,,,235,,,,,,0,wa
223,2016-12-01,53057,Skagit,350000.0,,,367,,,94.0,,,68,,,4,,,40,,,0,,,188.29663962920048,,,1939.0,,,523305.539408867,,,367,,,,,,0,wa
224,2016-12-01,53059,Skamania,299950.0,,,22,,,121.0,,,0,,,0,,,4,,,1,,,172.7509778357236,,,2252.0,,,464143.1304347826,,,23,,,0.0454545454545454,,,0,wa
225,2016-12-01,53061,Snohomish,415000.0,,,869,,,45.0,,,412,,,40,,,196,,,0,,,205.9402985074627,,,2082.0,,,500694.6071765817,,,869,,,,,,0,wa
226,2016-12-01,53063,Spokane,250000.0,,,1348,,,68.0,,,372,,,36,,,220,,,1094,,,109.30232558139537,,,2340.0,,,313756.78280890256,,,2442,,,0.8115727002967359,,,0,wa
227,2016-12-01,53065,Stevens,249000.0,,,317,,,139.0,,,32,,,0,,,28,,,27,,,125.93175853018371,,,2007.0,,,331940.5771276596,,,344,,,0.085173501577287,,,0,wa
228,2016-12-01,53067,Thurston,305000.0,,,607,,,72.0,,,140,,,12,,,148,,,1,,,150.68493150684932,,,2071.0,,,360631.0042857143,,,608,,,0.0016474464579901,,,0,wa
229,2016-12-01,53069,Wahkiakum,289000.0,,,31,,,94.0,,,4,,,0,,,12,,,0,,,128.6764705882353,,,2128.0,,,285209.375,,,31,,,,,,0,wa
230,2016-12-01,53071,Walla Walla,250000.0,,,178,,,99.0,,,36,,,0,,,20,,,0,,,138.21138211382114,,,2001.0,,,329755.51470588235,,,178,,,,,,0,wa
231,2016-12-01,53073,Whatcom,395000.0,,,562,,,90.0,,,132,,,4,,,60,,,0,,,196.2962962962963,,,1948.0,,,540152.458135861,,,562,,,,,,0,wa
232,2016-12-01,53075,Whitman,189500.0,,,132,,,94.0,,,16,,,4,,,12,,,4,,,105.75564971751412,,,1965.0,,,216815.2553191489,,,136,,,0.0303030303030303,,,0,wa
233,2016-12-01,53077,Yakima,239900.0,,,379,,,87.0,,,84,,,4,,,40,,,175,,,118.04733727810653,,,2027.0,,,287681.0051679587,,,554,,,0.4617414248021108,,,0,wa
234,2017-01-01,53001,Adams,154947.5,,,33,,,140.5,,,4,,,0,,,0,,,0,,,101.59581745333723,,,1513.0,,,156978.13316993462,,,33,,,,,,0,wa
235,2017-01-01,53003,Asotin,219000.0,,,74,,,97.0,,,8,,,0,,,4,,,0,,,109.39327485380116,,,2165.0,,,257090.35622593068,,,74,,,,,,0,wa
236,2017-01-01,53005,Benton,310950.0,,,442,,,75.5,,,108,,,4,,,48,,,0,,,138.99438316589303,,,2262.5,,,342231.64138689585,,,442,,,0.0,,,0,wa
237,2017-01-01,53007,Chelan,369900.0,,,271,,,126.5,,,48,,,0,,,20,,,2,,,193.2307663140333,,,1948.0,,,525122.7553033078,,,273,,,0.007380073800738,,,0,wa
238,2017-01-01,53009,Clallam,300000.0,,,356,,,127.5,,,84,,,0,,,28,,,0,,,159.98892726677684,,,1939.5,,,396364.5956366217,,,356,,,,,,0,wa
239,2017-01-01,53011,Clark,412499.5,,,1034,,,74.0,,,464,,,64,,,168,,,72,,,177.7940340049616,,,2380.0,,,499830.1163038962,,,1106,,,0.06963249516441,,,0,wa
240,2017-01-01,53013,Columbia,149900.0,,,51,,,231.5,,,4,,,0,,,4,,,0,,,78.20646506777894,,,1873.0,,,179321.7103146853,,,51,,,,,,0,wa
241,2017-01-01,53015,Cowlitz,255850.0,,,214,,,114.5,,,60,,,0,,,36,,,5,,,129.252077990732,,,1876.0,,,508779.7675755343,,,219,,,0.0233644859813084,,,0,wa
242,2017-01-01,53017,Douglas,296500.0,,,81,,,90.5,,,20,,,0,,,4,,,1,,,162.4415742885506,,,2062.0,,,401404.2126502214,,,82,,,0.0123456790123456,,,0,wa
243,2017-01-01,53019,Ferry,166500.0,,,87,,,255.5,,,4,,,0,,,0,,,1,,,106.51950718685832,,,1675.0,,,200429.0448525737,,,88,,,0.0114942528735632,,,0,wa
244,2017-01-01,53021,Franklin,261254.0,,,143,,,71.5,,,56,,,12,,,20,,,0,,,133.53348802001486,,,2187.0,,,314355.48166990874,,,143,,,0.0,,,0,wa
245,2017-01-01,53023,Garfield,129450.0,,,24,,,104.0,,,0,,,0,,,0,,,0,,,52.27573262807661,,,2170.5,,,146314.27166666667,,,24,,,,,,0,wa
246,2017-01-01,53025,Grant,225000.0,,,252,,,126.0,,,44,,,0,,,12,,,0,,,123.26336545709056,,,1797.5,,,258768.47735849055,,,252,,,,,,0,wa
247,2017-01-01,53027,Grays Harbor,171150.0,,,352,,,120.0,,,92,,,4,,,60,,,0,,,119.68615045351324,,,1494.0,,,212448.4544600137,,,352,,,,,,0,wa
248,2017-01-01,53029,Island,382950.0,,,299,,,101.5,,,100,,,0,,,60,,,0,,,197.4873590042785,,,1968.0,,,540857.4608218984,,,299,,,,,,0,wa
249,2017-01-01,53031,Jefferson,450000.0,,,174,,,93.0,,,36,,,0,,,12,,,0,,,236.25386597938143,,,1870.0,,,484195.1314127861,,,174,,,,,,0,wa
250,2017-01-01,53033,King,554500.0,,,1596,,,41.0,,,1568,,,56,,,288,,,1,,,276.655918181226,,,2163.5,,,985468.00105245,,,1597,,,0.0006265664160401002,,,0,wa
251,2017-01-01,53035,Kitsap,349863.5,,,547,,,63.5,,,288,,,52,,,128,,,0,,,170.75618639515017,,,2064.0,,,468129.38436867465,,,547,,,,,,0,wa
252,2017-01-01,53037,Kittitas,399000.0,,,139,,,117.0,,,28,,,4,,,16,,,0,,,198.52298352124893,,,2103.5,,,577678.6326815642,,,139,,,,,,0,wa
253,2017-01-01,53039,Klickitat,399000.0,,,66,,,198.0,,,4,,,0,,,0,,,1,,,168.892671224524,,,2200.0,,,558850.0216450216,,,67,,,0.0151515151515151,,,0,wa
254,2017-01-01,53041,Lewis,199000.0,,,230,,,104.5,,,48,,,4,,,44,,,1,,,122.31126254977846,,,1680.0,,,281050.9792807811,,,231,,,0.0043478260869565,,,0,wa
255,2017-01-01,53043,Lincoln,189500.0,,,71,,,128.0,,,4,,,0,,,12,,,10,,,94.0766550522648,,,1997.5,,,234108.17382450943,,,81,,,0.1408450704225352,,,0,wa
256,2017-01-01,53045,Mason,225000.0,,,284,,,110.0,,,60,,,0,,,60,,,0,,,143.72702015624617,,,1566.0,,,281010.78646479687,,,284,,,,,,0,wa
257,2017-01-01,53047,Okanogan,259500.0,,,205,,,222.5,,,12,,,0,,,8,,,0,,,164.10862631007046,,,1560.0,,,363729.47736140096,,,205,,,,,,0,wa
258,2017-01-01,53049,Pacific,204900.0,,,140,,,141.5,,,24,,,0,,,20,,,1,,,145.45831534939617,,,1465.0,,,253404.72586015536,,,141,,,0.0071428571428571,,,0,wa
259,2017-01-01,53051,Pend Oreille,194450.0,,,111,,,154.0,,,16,,,0,,,4,,,15,,,123.37604902513436,,,1472.0,,,297751.4380877743,,,126,,,0.1351351351351351,,,0,wa
260,2017-01-01,53053,Pierce,329975.0,,,1336,,,60.5,,,720,,,76,,,352,,,0,,,164.48993165082885,,,2104.0,,,436332.54777364735,,,1336,,,,,,0,wa
261,2017-01-01,53055,San Juan,734000.0,,,193,,,260.5,,,12,,,0,,,4,,,0,,,355.2787663107948,,,2032.0,,,1329912.5733453943,,,193,,,,,,0,wa
262,2017-01-01,53057,Skagit,360000.0,,,330,,,106.5,,,92,,,8,,,64,,,0,,,188.2052745084765,,,1964.0,,,537124.7775337364,,,330,,,,,,0,wa
263,2017-01-01,53059,Skamania,324475.0,,,22,,,139.5,,,4,,,0,,,0,,,1,,,176.88378767304852,,,2070.0,,,445506.7991666667,,,23,,,0.0454545454545454,,,0,wa
264,2017-01-01,53061,Snohomish,419475.0,,,716,,,41.0,,,584,,,60,,,156,,,0,,,210.8220472157436,,,2007.0,,,505035.5875114204,,,716,,,,,,0,wa
265,2017-01-01,53063,Spokane,256277.0,,,1140,,,60.0,,,456,,,60,,,208,,,951,,,112.3710994459026,,,2287.0,,,319658.27526139456,,,2091,,,0.8342105263157895,,,0,wa
266,2017-01-01,53065,Stevens,240000.0,,,274,,,149.0,,,24,,,0,,,8,,,20,,,126.36363636363636,,,1937.0,,,341727.3422113373,,,294,,,0.072992700729927,,,0,wa
267,2017-01-01,53067,Thurston,305000.0,,,532,,,68.0,,,224,,,16,,,124,,,1,,,150.89112401988908,,,2041.5,,,356742.40624723816,,,533,,,0.0018796992481203,,,0,wa
268,2017-01-01,53069,Wahkiakum,264900.0,,,30,,,110.5,,,4,,,0,,,0,,,0,,,128.75,,,2128.0,,,279467.1875,,,30,,,,,,0,wa
269,2017-01-01,53071,Walla Walla,252495.0,,,163,,,110.5,,,40,,,0,,,12,,,0,,,143.2804529265748,,,1986.0,,,331246.0058720984,,,163,,,,,,0,wa
270,2017-01-01,53073,Whatcom,392250.0,,,510,,,102.5,,,156,,,12,,,84,,,0,,,195.64031413612565,,,1931.5,,,541986.6922521114,,,510,,,,,,0,wa
271,2017-01-01,53075,Whitman,179000.0,,,122,,,101.0,,,28,,,0,,,8,,,5,,,104.06976744186046,,,1965.0,,,212577.32782352588,,,127,,,0.040983606557377,,,0,wa
272,2017-01-01,53077,Yakima,241975.0,,,331,,,98.0,,,68,,,0,,,52,,,147,,,119.63589076723017,,,2052.5,,,290045.7141492837,,,478,,,0.4441087613293051,,,0,wa
273,2017-02-01,53001,Adams,129999.0,,,33,,,105.5,,,8,,,0,,,4,,,0,,,86.89185228604924,,,1514.5,,,140565.15127627627,,,33,,,,,,0,wa
274,2017-02-01,53003,Asotin,235000.0,,,74,,,98.0,,,20,,,0,,,8,,,0,,,109.3028298146496,,,2119.5,,,257841.94444444444,,,74,,,,,,0,wa
275,2017-02-01,53005,Benton,323500.5,,,391,,,74.0,,,160,,,8,,,56,,,0,,,140.59243541106417,,,2332.0,,,351109.0169411526,,,391,,,0.0,,,0,wa
276,2017-02-01,53007,Chelan,372450.0,,,260,,,126.5,,,64,,,0,,,20,,,6,,,193.66978153268477,,,1919.0,,,516968.6030657962,,,266,,,0.023076923076923,,,0,wa
